"participant","PE_level","recogResp","recogRT","conf","sceneResp","cornerResp","cases","scenes","old_new","corrlocation","corrAns","corrAns_scene","corrAns_corner","rt_out"
31,"medium",1,1.439,3,1,1,"old","Icy2.jpeg","Qu1_oldleftt.png","4",1,0,0,1.439
31,"new",1,1.549,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,1.549
31,"low",4,1.375,2,3,2,"old","Desert1.jpeg","Qu1_oldleftt.png","2",0,0,1,1.375
31,"medium",1,1.176,2,2,1,"old","Savanna3.jpg","Qu1_oldleftt.png","2",1,0,0,1.176
31,"low",1,2.461,2,1,4,"old","Beach1.jpeg","Qu1_oldleftt.png","1",1,1,0,2.461
31,"high",4,3.22,1,3,1,"old","Icy4.jpeg","Qu1_oldleftt.png","2",0,0,0,3.22
31,"high",4,1.305,1,4,2,"old","Beach1.jpeg","Qu1_oldleftt.png","4",0,0,0,1.305
31,"medium",1,1.216,2,2,2,"old","Beach3.jpeg","Qu1_oldleftt.png","1",1,0,0,1.216
31,"high",1,2.492,2,1,4,"old","Beach2.jpeg","Qu1_oldleftt.png","4",1,0,1,2.492
31,"new",4,3.928,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.928
31,"high",4,1.311,2,1,2,"old","Beach4.jpeg","Qu1_oldleftt.png","3",0,0,0,1.311
31,"high",4,2.755,2,3,1,"old","Savanna3.jpg","Qu1_oldleftt.png","2",0,1,0,2.755
31,"high",4,2.739,2,4,1,"old","Desert4.jpeg","Qu1_oldleftt.png","1",0,1,1,2.739
31,"new",1,1.821,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,1.821
31,"new",4,1.047,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.047
31,"medium",1,2.618,2,1,1,"old","Desert1.jpeg","Qu1_oldleftt.png","1",1,1,1,2.618
31,"high",4,2.66,1,3,2,"old","Icy4.jpeg","Qu1_oldleftt.png","2",0,0,1,2.66
31,"new",1,2.358,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.358
31,"new",4,2.521,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.521
31,"new",4,1.011,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.011
31,"new",4,2.434,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.434
31,"new",4,1.714,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.714
31,"medium",4,0.9169998,2,1,1,"old","Desert1.jpeg","Qu1_oldleftt.png","3",0,1,0,0.9169998
31,"new",4,1.022,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.022
31,"low",4,2.492,1,2,4,"old","Beach3.jpeg","Qu1_oldleftt.png","1",0,0,0,2.492
31,"high",4,1.078,1,2,4,"old","Desert2.jpeg","Qu1_oldleftt.png","4",0,1,1,1.078
31,"new",1,1.85,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,1.85
31,"new",4,0.915,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,0.915
31,"medium",1,2.079,2,2,1,"old","Savanna3.jpg","Qu1_oldleftt.png","1",1,0,1,2.079
31,"low",1,1.388,2,4,3,"old","Desert1.jpeg","Qu1_oldleftt.png","2",1,0,0,1.388
31,"medium",4,2.005,1,3,1,"old","Savanna1.jpeg","Qu1_oldleftt.png","1",0,0,1,2.005
31,"low",1,1.143,2,1,2,"old","Savanna4.jpeg","Qu1_oldleftt.png","2",1,0,1,1.143
31,"new",1,1.205,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,1.205
31,"new",4,3.856,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.856
31,"new",4,1.048,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.048
31,"high",4,1.859,1,2,3,"old","Savanna1.jpeg","Qu1_oldleftt.png","3",0,0,1,1.859
31,"low",4,2.938,1,3,2,"old","Desert4.jpeg","Qu1_oldleftt.png","3",0,0,0,2.938
31,"new",4,1.695,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.695
32,"new",1,2.821,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.821
32,"high",1,1.963,4,1,1,"old","Savanna3.jpg","Qu1_oldright.png","4",0,0,0,1.963
32,"medium",1,2.567,2,2,3,"old","Beach2.jpeg","Qu1_oldright.png","3",0,1,1,2.567
32,"medium",4,4.593,4,2,3,"old","Icy1.jpeg","Qu1_oldright.png","4",1,0,0,4.593
32,"new",4,2.334,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,2.334
32,"low",4,4.035,4,4,1,"old","Savanna3.jpg","Qu1_oldright.png","1",1,0,1,4.035
32,"new",4,1.651,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.651
32,"new",1,2.428,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.428
32,"medium",4,2.443,2,2,4,"old","Savanna2.jpeg","Qu1_oldright.png","4",1,1,1,2.443
32,"high",4,1.417,3,2,3,"old","Desert3.jpeg","Qu1_oldright.png","3",1,0,1,1.417
32,"new",4,1.598,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.598
32,"low",4,2.004,3,4,2,"old","Desert2.jpeg","Qu1_oldright.png","4",1,0,0,2.004
32,"new",1,1.927,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.927
32,"new",1,1.462,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.462
32,"new",4,1.929,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.929
32,"high",1,2.083,4,1,2,"old","Beach4.jpeg","Qu1_oldright.png","2",0,0,1,2.083
32,"low",4,3.63,3,2,3,"old","Beach3.jpeg","Qu1_oldright.png","1",1,0,0,3.63
32,"new",4,2.016,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,2.016
32,"high",4,1.635,4,2,1,"old","Desert3.jpeg","Qu1_oldright.png","4",1,0,0,1.635
32,"low",4,1.538,4,3,3,"old","Icy3.jpeg","Qu1_oldright.png","2",1,1,0,1.538
32,"new",1,1.385,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.385
32,"medium",4,2.759,3,3,1,"old","Beach4.jpeg","Qu1_oldright.png","4",1,0,0,2.759
32,"new",1,1.294,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.294
32,"low",4,1.185,3,3,2,"old","Desert1.jpeg","Qu1_oldright.png","1",1,0,0,1.185
32,"new",1,1.694,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.694
32,"medium",1,4.501,1,2,3,"old","Icy2.jpeg","Qu1_oldright.png","2",0,1,0,4.501
32,"low",4,1.183,3,2,3,"old","Savanna1.jpeg","Qu1_oldright.png","3",1,0,1,1.183
32,"new",4,1.521,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.521
32,"low",1,2.306,1,4,4,"old","Icy4.jpeg","Qu1_oldright.png","4",0,1,1,2.306
32,"low",1,1.298,2,3,1,"old","Beach3.jpeg","Qu1_oldright.png","3",0,1,0,1.298
32,"low",4,1.664,3,1,1,"old","Beach3.jpeg","Qu1_oldright.png","2",1,0,0,1.664
32,"new",1,1.147,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.147
32,"high",1,2.287,3,3,3,"old","Savanna2.jpeg","Qu1_oldright.png","2",0,0,0,2.287
32,"medium",1,1.379,2,4,3,"old","Beach1.jpeg","Qu1_oldright.png","1",0,0,0,1.379
32,"new",4,1.231,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.231
32,"new",4,1.428,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.428
32,"low",1,2.484,3,3,3,"old","Desert4.jpeg","Qu1_oldright.png","4",0,0,0,2.484
32,"low",1,2.467,3,4,1,"old","Icy4.jpeg","Qu1_oldright.png","1",0,1,1,2.467
32,"high",4,4.328,4,4,1,"old","Savanna3.jpg","Qu1_oldright.png","4",1,0,0,4.328
32,"new",1,2.005,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.005
32,"high",1,2.955,1,3,3,"old","Beach2.jpeg","Qu1_oldright.png","2",0,0,0,2.955
32,"medium",1,1.354,1,2,3,"old","Desert3.jpeg","Qu1_oldright.png","3",0,0,1,1.354
32,"medium",4,2.254,2,2,3,"old","Icy3.jpeg","Qu1_oldright.png","2",1,0,0,2.254
32,"high",1,1.363,4,4,4,"old","Desert4.jpeg","Qu1_oldright.png","2",0,1,0,1.363
32,"new",1,1.501,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.501
32,"low",1,2.947,3,3,4,"old","Savanna4.jpeg","Qu1_oldright.png","2",0,0,0,2.947
32,"medium",1,2.624,2,4,4,"old","Icy3.jpeg","Qu1_oldright.png","3",0,0,0,2.624
32,"high",4,5.776,2,1,1,"old","Beach3.jpeg","Qu1_oldright.png","4",1,0,0,5.776
32,"new",1,1.012,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.012
32,"medium",1,1.914,4,2,3,"old","Desert1.jpeg","Qu1_oldright.png","2",0,0,0,1.914
32,"medium",1,1.72,4,1,2,"old","Desert2.jpeg","Qu1_oldright.png","2",0,0,1,1.72
32,"new",1,1.416,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.416
32,"high",1,2.832,4,2,3,"old","Savanna2.jpeg","Qu1_oldright.png","4",0,1,0,2.832
32,"medium",1,2.463,3,1,1,"old","Beach4.jpeg","Qu1_oldright.png","3",0,0,0,2.463
32,"high",4,2.189,3,2,2,"old","Icy1.jpeg","Qu1_oldright.png","2",1,0,1,2.189
32,"new",4,1.643,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.643
32,"new",4,1.955,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.955
32,"high",4,2.591,3,2,3,"old","Icy4.jpeg","Qu1_oldright.png","4",1,0,0,2.591
32,"new",1,1.568,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.568
32,"high",1,2.153,3,3,1,"old","Desert4.jpeg","Qu1_oldright.png","2",0,0,0,2.153
32,"medium",1,3.164,4,2,2,"old","Savanna2.jpeg","Qu1_oldright.png","4",0,1,0,3.164
32,"low",1,1.91,1,2,4,"old","Beach1.jpeg","Qu1_oldright.png","3",0,0,0,1.91
32,"low",4,1.682,3,1,3,"old","Desert4.jpeg","Qu1_oldright.png","4",1,0,0,1.682
32,"new",4,4.087,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,4.087
32,"low",1,1.166,1,2,3,"old","Icy1.jpeg","Qu1_oldright.png","1",0,0,0,1.166
32,"new",1,1.067,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.067
32,"high",4,4.548,3,3,3,"old","Icy1.jpeg","Qu1_oldright.png","2",1,0,0,4.548
32,"new",4,5.4,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,5.4
32,"high",1,2.532,3,2,3,"old","Beach1.jpeg","Qu1_oldright.png","4",0,0,0,2.532
32,"new",1,2.172,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.172
32,"new",1,4.958,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,4.958
32,"medium",1,1.683,3,3,3,"old","Savanna2.jpeg","Qu1_oldright.png","3",0,0,1,1.683
32,"new",1,2.035,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.035
32,"low",1,1.015,2,2,2,"old","Savanna3.jpg","Qu1_oldright.png","4",0,0,0,1.015
32,"high",4,1.19,3,3,1,"old","Icy1.jpeg","Qu1_oldright.png","4",1,0,0,1.19
32,"new",1,3.632,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,3.632
32,"medium",4,3.548,4,4,3,"old","Desert2.jpeg","Qu1_oldright.png","1",1,0,0,3.548
32,"new",1,2.021,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.021
32,"medium",4,3.424,3,3,2,"old","Savanna4.jpeg","Qu1_oldright.png","4",1,0,0,3.424
32,"new",1,1.336,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.336
33,"medium",4,4.741,2,2,1,"old","Icy4.jpeg","Qu1_oldleftt.png","2",0,0,0,4.741
33,"new",1,4.575,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,4.575
33,"new",1,2.747,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.747
33,"new",1,2.281,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.281
33,"medium",1,4.099,2,2,3,"old","Desert1.jpeg","Qu1_oldleftt.png","1",1,0,0,4.099
33,"new",4,3.726,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.726
33,"low",1,2.122,3,3,3,"old","Icy1.jpeg","Qu1_oldleftt.png","1",1,0,0,2.122
33,"medium",4,3.82,2,1,4,"old","Savanna1.jpeg","Qu1_oldleftt.png","4",0,1,1,3.82
33,"high",1,2.284,3,3,2,"old","Beach3.jpeg","Qu1_oldleftt.png","3",1,1,0,2.284
33,"medium",1,2.557,3,4,2,"old","Savanna1.jpeg","Qu1_oldleftt.png","2",1,0,1,2.557
33,"new",1,1.676,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,1.676
33,"high",4,3.965,1,4,2,"old","Savanna2.jpeg","Qu1_oldleftt.png","3",0,0,0,3.965
33,"new",1,3.32,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,3.32
33,"new",1,3.209,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,3.209
33,"high",1,2.094,3,3,3,"old","Savanna2.jpeg","Qu1_oldleftt.png","1",1,0,0,2.094
33,"new",4,3.108,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.108
33,"low",1,1.621,2,2,2,"old","Desert4.jpeg","Qu1_oldleftt.png","1",1,0,0,1.621
33,"medium",4,8.786,2,3,4,"old","Icy4.jpeg","Qu1_oldleftt.png","2",0,0,0,8.786
33,"low",4,5.605,1,2,1,"old","Beach4.jpeg","Qu1_oldleftt.png","2",0,0,0,5.605
33,"high",1,2.475,3,4,4,"old","Icy2.jpeg","Qu1_oldleftt.png","2",1,0,0,2.475
33,"new",1,2.711,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.711
33,"new",1,4.182,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,4.182
33,"new",1,1.584,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,1.584
33,"medium",4,3.024,1,2,3,"old","Desert3.jpeg","Qu1_oldleftt.png","1",0,0,0,3.024
33,"new",1,2.535,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.535
33,"new",4,2.246,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.246
33,"low",4,1.539,1,1,4,"old","Beach1.jpeg","Qu1_oldleftt.png","4",0,1,1,1.539
33,"new",1,1.585,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,1.585
33,"low",1,2.503,1,1,3,"old","Desert3.jpeg","Qu1_oldleftt.png","3",1,0,1,2.503
33,"high",4,1.893,1,4,2,"old","Beach1.jpeg","Qu1_oldleftt.png","3",0,0,0,1.893
33,"low",1,1.834,3,3,4,"old","Beach3.jpeg","Qu1_oldleftt.png","3",1,1,0,1.834
33,"medium",1,1.404,1,3,4,"old","Icy4.jpeg","Qu1_oldleftt.png","3",1,0,0,1.404
33,"medium",4,2.038,1,1,1,"old","Beach4.jpeg","Qu1_oldleftt.png","1",0,0,1,2.038
33,"medium",1,3.702,3,3,4,"old","Desert3.jpeg","Qu1_oldleftt.png","4",1,1,1,3.702
33,"new",1,3.681,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,3.681
33,"new",4,2.005,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.005
33,"new",1,1.822,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,1.822
33,"new",4,5.738,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,5.738
33,"low",4,3.934,2,3,2,"old","Desert2.jpeg","Qu1_oldleftt.png","4",0,0,0,3.934
33,"new",4,6.136,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,6.136
33,"low",4,2.315,4,3,2,"old","Savanna1.jpeg","Qu1_oldleftt.png","4",0,0,0,2.315
33,"high",4,4.284,3,3,2,"old","Savanna4.jpeg","Qu1_oldleftt.png","1",0,0,0,4.284
33,"new",1,3.615,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,3.615
33,"medium",1,2.986,2,2,3,"old","Beach2.jpeg","Qu1_oldleftt.png","3",1,1,1,2.986
33,"new",4,1.851,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.851
33,"high",1,3.148,2,3,1,"old","Desert2.jpeg","Qu1_oldleftt.png","1",1,0,1,3.148
33,"high",4,1.929,1,1,4,"old","Icy3.jpeg","Qu1_oldleftt.png","2",0,0,0,1.929
33,"low",4,3.536,3,1,4,"old","Savanna4.jpeg","Qu1_oldleftt.png","4",0,0,1,3.536
33,"new",4,1.424,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.424
33,"low",4,1.774,3,3,2,"old","Beach1.jpeg","Qu1_oldleftt.png","3",0,0,0,1.774
33,"low",4,1.811,3,1,3,"old","Desert4.jpeg","Qu1_oldleftt.png","2",0,0,0,1.811
33,"low",4,1.522,1,2,2,"old","Icy4.jpeg","Qu1_oldleftt.png","1",0,0,0,1.522
33,"medium",4,1.85,3,1,2,"old","Icy3.jpeg","Qu1_oldleftt.png","3",0,0,0,1.85
33,"low",4,1.621,3,4,3,"old","Savanna4.jpeg","Qu1_oldleftt.png","2",0,1,0,1.621
33,"low",4,3.196,4,1,3,"old","Savanna1.jpeg","Qu1_oldleftt.png","2",0,1,0,3.196
33,"medium",1,1.513,3,2,3,"old","Beach2.jpeg","Qu1_oldleftt.png","2",1,1,0,1.513
33,"high",4,3.475,3,1,2,"old","Beach3.jpeg","Qu1_oldleftt.png","4",0,0,0,3.475
33,"new",4,5.222,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,5.222
33,"high",1,2.73,3,3,4,"old","Beach3.jpeg","Qu1_oldleftt.png","4",1,1,1,2.73
33,"new",4,1.484,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.484
33,"medium",4,1.149,3,2,3,"old","Savanna2.jpeg","Qu1_oldleftt.png","2",0,1,0,1.149
33,"new",4,3.474,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.474
33,"new",1,1.778,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,1.778
33,"high",4,2.555,3,4,2,"old","Desert4.jpeg","Qu1_oldleftt.png","2",0,1,1,2.555
33,"low",4,1.766,1,1,3,"old","Icy1.jpeg","Qu1_oldleftt.png","2",0,1,0,1.766
33,"new",4,2.325,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.325
33,"low",1,2.704,2,2,3,"old","Icy4.jpeg","Qu1_oldleftt.png","4",1,0,0,2.704
33,"medium",4,6.841,3,1,4,"old","Savanna1.jpeg","Qu1_oldleftt.png","1",0,1,0,6.841
33,"medium",1,3.35,2,3,4,"old","Desert1.jpeg","Qu1_oldleftt.png","1",1,0,0,3.35
33,"medium",1,1.601,2,3,3,"old","Beach3.jpeg","Qu1_oldleftt.png","1",1,1,0,1.601
33,"high",1,1.579,4,4,4,"old","Desert2.jpeg","Qu1_oldleftt.png","4",1,0,1,1.579
33,"new",1,2.168,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.168
33,"new",4,2.295,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.295
33,"high",1,2.348,3,2,3,"old","Icy4.jpeg","Qu1_oldleftt.png","1",1,0,0,2.348
33,"high",4,2.538,3,2,3,"old","Desert3.jpeg","Qu1_oldleftt.png","4",0,0,0,2.538
33,"high",4,2.692,3,4,4,"old","Savanna4.jpeg","Qu1_oldleftt.png","2",0,1,0,2.692
33,"new",1,3.387,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,3.387
33,"new",4,2.404,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.404
33,"new",1,2.051,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.051
33,"high",4,2.172,3,4,4,"old","Icy1.jpeg","Qu1_oldleftt.png","3",0,0,0,2.172
35,"new",4,3.706,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.706
35,"low",1,8.504,2,2,3,"old","Beach2.jpeg","Qu1_oldleftt.png","3",1,1,1,8.504
35,"medium",1,2.968,4,1,2,"old","Savanna1.jpeg","Qu1_oldleftt.png","4",1,1,0,2.968
35,"new",1,8.83,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,8.83
35,"new",1,8.871,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,8.871
35,"new",4,5.649,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,5.649
35,"low",4,4.82,4,4,4,"old","Desert2.jpeg","Qu1_oldleftt.png","2",0,0,0,4.82
35,"high",1,3.462,2,3,1,"old","Icy4.jpeg","Qu1_oldleftt.png","4",1,0,0,3.462
35,"new",4,2.21,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.21
35,"medium",4,4.093,2,2,2,"old","Icy3.jpeg","Qu1_oldleftt.png","3",0,0,0,4.093
35,"low",1,2.625,2,3,3,"old","Savanna2.jpeg","Qu1_oldleftt.png","1",1,0,0,2.625
35,"new",1,6.89,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,6.89
35,"new",1,7.175,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,7.175
35,"new",4,6.104,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,6.104
35,"high",1,9.977,2,3,1,"old","Beach3.jpeg","Qu1_oldleftt.png","2",1,1,0,9.977
35,"new",1,8.942,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,8.942
35,"new",4,4.16,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,4.16
35,"medium",4,2.437,3,3,4,"old","Desert2.jpeg","Qu1_oldleftt.png","4",0,0,1,2.437
35,"high",4,2.582,2,1,2,"old","Desert1.jpeg","Qu1_oldleftt.png","4",0,1,0,2.582
35,"high",4,5.076,3,4,2,"old","Savanna1.jpeg","Qu1_oldleftt.png","2",0,0,1,5.076
35,"new",1,7.597,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,7.597
35,"new",1,5.324,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,5.324
35,"new",1,2.331,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.331
35,"low",1,6.615,2,3,1,"old","Desert3.jpg","Qu1_oldleftt.png","3",1,1,0,6.615
35,"medium",4,3.61,3,2,3,"old","Icy4.jpeg","Qu1_oldleftt.png","3",0,0,1,3.61
35,"high",4,1.969,4,2,3,"old","Desert1.jpeg","Qu1_oldleftt.png","4",0,0,0,1.969
35,"medium",4,6.043,1,2,1,"old","Desert1.jpeg","Qu1_oldleftt.png","4",0,0,0,6.043
35,"medium",4,1.709,4,4,4,"old","Savanna2.jpeg","Qu1_oldleftt.png","3",0,0,0,1.709
35,"new",4,7.371,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,7.371
35,"new",4,7.991,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,7.991
35,"low",1,2.325,2,4,3,"old","Desert2.jpeg","Qu1_oldleftt.png","1",1,0,0,2.325
35,"low",4,2.486,3,3,4,"old","Savanna1.jpeg","Qu1_oldleftt.png","2",0,0,0,2.486
35,"new",4,2.931,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.931
35,"low",1,3.425,2,2,3,"old","Beach3.jpeg","Qu1_oldleftt.png","3",1,0,1,3.425
35,"medium",4,8.72,2,4,1,"old","Beach3.jpeg","Qu1_oldleftt.png","1",0,0,1,8.72
35,"medium",4,5.858,3,1,2,"old","Savanna1.jpeg","Qu1_oldleftt.png","4",0,1,0,5.858
35,"medium",4,6.893,2,2,2,"old","Beach2.jpeg","Qu1_oldleftt.png","2",0,1,1,6.893
35,"high",4,3.184,4,3,2,"old","Beach1.jpeg","Qu1_oldleftt.png","4",0,0,0,3.184
35,"low",1,4.059,3,4,2,"old","Beach4.jpeg","Qu1_oldleftt.png","3",1,1,0,4.059
35,"high",1,3.864,2,3,3,"old","Beach3.jpeg","Qu1_oldleftt.png","2",1,1,0,3.864
35,"high",4,3.759,2,1,2,"old","Beach3.jpeg","Qu1_oldleftt.png","3",0,0,0,3.759
35,"high",4,9.378,2,2,1,"old","Icy3.jpeg","Qu1_oldleftt.png","1",0,0,1,9.378
35,"high",4,9.806,2,3,1,"old","Icy4.jpeg","Qu1_oldleftt.png","1",0,0,1,9.806
35,"high",1,3.016,3,1,2,"old","Icy2.jpeg","Qu1_oldleftt.png","2",1,0,1,3.016
35,"new",4,1.894,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.894
35,"high",4,2.734,3,3,4,"old","Savanna1.jpeg","Qu1_oldleftt.png","1",0,0,0,2.734
35,"new",4,6.129,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,6.129
35,"new",4,4.645,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,4.645
35,"new",1,5.851,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,5.851
35,"medium",1,5.919,2,4,2,"old","Desert4.jpeg","Qu1_oldleftt.png","1",1,1,0,5.919
35,"medium",4,6.288,2,1,1,"old","Desert4.jpeg","Qu1_oldleftt.png","3",0,0,0,6.288
35,"medium",4,2.325,3,3,4,"old","Beach1.jpeg","Qu1_oldleftt.png","4",0,0,1,2.325
35,"new",1,3.211,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,3.211
35,"new",4,3.079,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.079
35,"new",4,6.088,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,6.088
35,"low",4,3.09,2,4,1,"old","Icy4.jpeg","Qu1_oldleftt.png","3",0,1,0,3.09
35,"high",4,2.964,3,3,1,"old","Savanna2.jpeg","Qu1_oldleftt.png","3",0,0,0,2.964
35,"low",1,3.394,2,3,1,"old","Savanna2.jpeg","Qu1_oldleftt.png","1",1,0,1,3.394
35,"low",1,2.429,3,1,3,"old","Icy3.jpeg","Qu1_oldleftt.png","1",1,0,0,2.429
35,"medium",4,3.184,2,3,2,"old","Savanna3.jpeg","Qu1_oldleftt.png","1",0,1,0,3.184
35,"high",4,1.547,3,2,3,"old","Desert1.jpeg","Qu1_oldleftt.png","2",0,0,0,1.547
