"participant","pictures","pe","corrAns","corrAnsRT","conf","confRT","soundcorrAns","on","soundcorrAnsRT","category","trial","block","rt_out"
3202,"house_73.png","new",0,0.332,3,0.134,0,"new",NA,"house",102,2,0.332
3202,"fruit_16.png","lowPE",1,0.33,1,0.1,0,"old",0.55,"fruit",103,2,0.33
3202,"house_74.png","new",0,1.614,3,0.138,0,"new",NA,"house",104,2,1.614
3202,"animal_18.png","lowPE",1,0.298,1,0.123,1,"old",0.355,"animal",105,2,0.298
3202,"fruit_21.png","medPE",1,0.655,3,0.268,0,"old",1.292,"fruit",106,2,0.655
3202,"fruit_24.png","highPE",1,3.405,3,0.16,1,"old",3.916,"fruit",107,2,3.405
3202,"animal_21.png","lowPE",0,0.313,3,0.148,0,"old",0.301,"animal",108,2,0.313
3202,"animal_20.png","lowPE",1,0.33,1,0.126,0,"old",0.433,"animal",109,2,0.33
3202,"toy_18.png","medPE",1,1.356,2,0.167,0,"old",0.337,"toy",110,2,1.356
3202,"animal_71.png","new",1,0.497,3,0.14,0,"new",NA,"animal",111,2,0.497
3202,"house_15.png","highPE",0,0.497,2,0.118,0,"old",3.801,"house",112,2,0.497
3202,"fruit_18.png","lowPE",1,0.313,2,0.101,1,"old",1.636,"fruit",113,2,0.313
3202,"fruit_20.png","medPE",1,0.349,3,0.151,0,"old",3.144,"fruit",114,2,0.349
3202,"house_17.png","lowPE",1,0.421,1,0.167,0,"old",0.417,"house",115,2,0.421
3202,"fruit_70.png","new",1,1.045,1,0.45,0,"new",NA,"fruit",116,2,1.045
3202,"house_16.png","highPE",1,0.28,2,0.144,1,"old",1.551,"house",117,2,0.28
3202,"house_21.png","lowPE",1,0.28,2,0.071,0,"old",1.817,"house",118,2,0.28
3202,"animal_15.png","medPE",1,0.329,2,0.069,1,"old",1.934,"animal",119,2,0.329
3202,"animal_16.png","medPE",1,0.381,1,0.119,0,"old",1.001,"animal",120,2,0.381
3202,"house_76.png","new",1,0.433,1,0.134,0,"new",NA,"house",121,3,0.433
3202,"fruit_30.png","medPE",1,0.361,2,0.105,0,"old",1.341,"fruit",122,3,0.361
3202,"animal_30.png","lowPE",0,1.67,3,1.983,1,"old",0.901,"animal",123,3,1.67
3202,"toy_27.png","medPE",1,1.674,3,0.635,1,"old",0.274,"toy",124,3,1.674
3202,"house_28.png","lowPE",1,0.617,3,0.465,0,"old",0.401,"house",125,3,0.617
3202,"toy_76.png","new",1,0.266,3,0.04,0,"new",NA,"toy",126,3,0.266
3202,"animal_77.png","new",1,2.661,2,0.068,0,"new",NA,"animal",127,3,2.661
3202,"fruit_76.png","new",0,0.279,3,0.039,0,"new",NA,"fruit",128,3,0.279
3202,"fruit_29.png","lowPE",1,0.626,2,0.077,1,"old",4.499,"fruit",129,3,0.626
3202,"fruit_79.png","new",1,0.347,2,0.117,0,"new",NA,"fruit",130,3,0.347
3202,"fruit_33.png","highPE",1,0.414,2,0.102,0,"old",1.941,"fruit",131,3,0.414
3202,"fruit_78.png","new",0,0.313,2,0.09,0,"new",NA,"fruit",132,3,0.313
3202,"house_32.png","medPE",1,0.282,1,0.084,0,"old",0.523,"house",133,3,0.282
3202,"house_78.png","new",1,0.559,2,0.118,0,"new",NA,"house",134,3,0.559
3202,"animal_79.png","new",1,0.399,2,0.16,0,"new",NA,"animal",135,3,0.399
3202,"house_27.png","lowPE",1,0.478,2,0.126,0,"old",1.383,"house",136,3,0.478
3202,"house_29.png","lowPE",1,0.329,1,0.134,0,"old",1.494,"house",137,3,0.329
3202,"fruit_31.png","medPE",1,0.262,3,0.083,1,"old",1.119,"fruit",138,3,0.262
3202,"toy_78.png","new",0,0.412,3,0.123,0,"new",NA,"toy",139,3,0.412
3202,"animal_25.png","medPE",1,0.292,2,0.054,0,"old",0.308,"animal",140,3,0.292
3202,"house_26.png","highPE",1,0.546,2,0.121,0,"old",6.401,"house",141,3,0.546
3202,"fruit_26.png","lowPE",1,0.442,2,0.085,1,"old",0.423,"fruit",142,3,0.442
3202,"toy_33.png","lowPE",1,0.366,1,0.101,1,"old",0.29,"toy",143,3,0.366
3202,"house_77.png","new",1,0.265,3,0.04,0,"new",NA,"house",144,3,0.265
3202,"fruit_27.png","lowPE",1,0.234,3,0.084,1,"old",1.916,"fruit",145,3,0.234
3202,"animal_26.png","medPE",1,0.402,1,0.107,1,"old",0.302,"animal",146,3,0.402
3202,"fruit_77.png","new",1,0.343,2,0.092,0,"new",NA,"fruit",147,3,0.343
3202,"toy_77.png","new",1,0.323,1,0.15,0,"new",NA,"toy",148,3,0.323
3202,"animal_32.png","lowPE",1,0.301,1,0.116,0,"old",1.917,"animal",149,3,0.301
3202,"toy_29.png","medPE",1,3.329,2,0.059,1,"old",0.908,"toy",150,3,3.329
3202,"fruit_75.png","new",1,0.994,3,0.153,0,"new",NA,"fruit",151,3,0.994
3202,"toy_25.png","highPE",1,0.287,1,0.026,0,"old",0.37,"toy",152,3,0.287
3202,"house_25.png","highPE",1,0.307,2,0.087,1,"old",0.327,"house",153,3,0.307
3202,"animal_78.png","new",1,0.481,4,0.136,0,"new",NA,"animal",154,3,0.481
3202,"animal_27.png","medPE",1,2.642,2,0.087,1,"old",1.091,"animal",155,3,2.642
3202,"fruit_34.png","highPE",1,0.322,2,0.068,0,"old",0.084,"fruit",156,3,0.322
3202,"animal_31.png","lowPE",1,0.4,1,0.118,1,"old",1.201,"animal",157,3,0.4
3202,"toy_79.png","new",0,4.879,2,0.086,0,"new",NA,"toy",158,3,4.879
3202,"toy_30.png","lowPE",0,0.953,3,0.117,0,"old",0.427,"toy",159,3,0.953
3202,"fruit_28.png","lowPE",1,0.83,2,0.176,0,"old",5.72,"fruit",160,3,0.83
3202,"toy_75.png","new",1,0.371,2,0.108,0,"new",NA,"toy",161,3,0.371
3202,"animal_34.png","highPE",1,0.419,1,0.135,1,"old",1.484,"animal",162,3,0.419
3202,"house_30.png","lowPE",1,0.246,2,0.034,1,"old",0.533,"house",163,3,0.246
3202,"fruit_25.png","lowPE",1,0.314,1,0.055,1,"old",0.274,"fruit",164,3,0.314
3202,"house_31.png","lowPE",1,0.498,3,0.167,1,"old",0.328,"house",165,3,0.498
3202,"house_75.png","new",1,1.863,2,0.734,0,"new",NA,"house",166,3,1.863
3202,"toy_32.png","lowPE",0,0.317,1,0.169,1,"old",3.127,"toy",167,3,0.317
3202,"toy_34.png","lowPE",1,0.37,1,0.052,0,"old",0.318,"toy",168,3,0.37
3202,"animal_28.png","lowPE",1,0.345,1,0.102,1,"old",0.772,"animal",169,3,0.345
3202,"toy_26.png","highPE",1,0.846,2,0.102,1,"old",1.301,"toy",170,3,0.846
3202,"house_79.png","new",0,1.663,2,0.108,0,"new",NA,"house",171,3,1.663
3202,"house_34.png","medPE",1,0.345,1,0.07,1,"old",1.82,"house",172,3,0.345
3202,"fruit_32.png","medPE",1,0.579,1,0.084,0,"old",0.768,"fruit",173,3,0.579
3202,"animal_29.png","lowPE",1,0.912,1,0.651,0,"old",0.366,"animal",174,3,0.912
3202,"animal_76.png","new",0,0.435,3,0.057,0,"new",NA,"animal",175,3,0.435
3202,"house_33.png","medPE",1,0.296,1,0.026,1,"old",0.483,"house",176,3,0.296
3202,"animal_33.png","highPE",1,0.448,2,0.069,1,"old",0.502,"animal",177,3,0.448
3202,"animal_75.png","new",1,0.26,3,0.07,0,"new",NA,"animal",178,3,0.26
3202,"toy_28.png","medPE",0,0.412,3,0.108,0,"old",3.998,"toy",179,3,0.412
3202,"toy_31.png","lowPE",1,0.264,2,0.085,1,"old",3.578,"toy",180,3,0.264
3203,"toy_19.png","medPE",1,4.108,1,1.727,0,"old",2.215,"toy",1,1,4.108
3203,"fruit_70.png","new",1,1.275,2,2.301,0,"new",NA,"fruit",2,1,1.275
3203,"animal_23.png","highPE",1,1.602,1,1.118,0,"old",1.384,"animal",3,1,1.602
3203,"animal_15.png","medPE",0,2.527,4,2.966,0,"old",1.599,"animal",4,1,2.527
3203,"fruit_22.png","medPE",1,1.751,1,1.368,0,"old",0.718,"fruit",5,1,1.751
3203,"house_23.png","medPE",1,2.784,4,1.186,0,"old",0.516,"house",6,1,2.784
3203,"fruit_21.png","medPE",1,1.711,3,1.35,1,"old",0.436,"fruit",7,1,1.711
3203,"toy_71.png","new",1,1.928,2,0.767,0,"new",NA,"toy",8,1,1.928
3203,"fruit_71.png","new",1,4.262,3,0.819,0,"new",NA,"fruit",9,1,4.262
3203,"house_15.png","highPE",1,0.965,1,0.767,1,"old",1.39,"house",10,1,0.965
3203,"fruit_19.png","lowPE",0,0.529,3,0.857,0,"old",0.326,"fruit",11,1,0.529
3203,"house_72.png","new",0,3.627,2,1.351,0,"new",NA,"house",12,1,3.627
3203,"house_19.png","lowPE",1,1.295,1,0.419,1,"old",1.519,"house",13,1,1.295
3203,"animal_74.png","new",1,2.761,3,0.884,0,"new",NA,"animal",14,1,2.761
3203,"fruit_72.png","new",0,2.546,3,0.917,0,"new",NA,"fruit",15,1,2.546
3203,"animal_70.png","new",1,2.061,2,0.856,0,"new",NA,"animal",16,1,2.061
3203,"toy_17.png","medPE",1,1.529,1,1.019,0,"old",0.384,"toy",17,1,1.529
3203,"animal_73.png","new",1,0.612,2,0.884,0,"new",NA,"animal",18,1,0.612
3203,"toy_18.png","medPE",1,2.664,3,0.822,0,"old",0.32,"toy",19,1,2.664
3203,"animal_72.png","new",1,0.546,2,0.767,0,"new",NA,"animal",20,1,0.546
3203,"animal_24.png","highPE",1,1.112,1,0.451,1,"old",1.609,"animal",21,1,1.112
3203,"toy_16.png","highPE",1,0.432,1,0.617,1,"old",0.436,"toy",22,1,0.432
3203,"fruit_74.png","new",1,1.397,3,0.754,0,"new",NA,"fruit",23,1,1.397
3203,"fruit_73.png","new",0,5.145,3,0.537,0,"new",NA,"fruit",24,1,5.145
3203,"toy_23.png","lowPE",1,0.566,1,0.499,0,"old",2.116,"toy",25,1,0.566
3203,"toy_20.png","lowPE",0,1.248,3,1.418,0,"old",1.924,"toy",26,1,1.248
3203,"animal_19.png","lowPE",1,1.811,1,0.52,1,"old",0.476,"animal",27,1,1.811
3203,"house_21.png","lowPE",1,2.213,2,0.716,0,"old",1.068,"house",28,1,2.213
3203,"toy_72.png","new",0,0.716,2,1.035,0,"new",NA,"toy",29,1,0.716
3203,"toy_73.png","new",1,1.045,1,0.368,0,"new",NA,"toy",30,1,1.045
3203,"house_17.png","lowPE",1,0.715,1,0.319,1,"old",0.568,"house",31,1,0.715
3203,"house_73.png","new",1,0.563,2,0.717,0,"new",NA,"house",32,1,0.563
3203,"house_20.png","lowPE",1,1.379,4,0.468,0,"old",0.558,"house",33,1,1.379
3203,"animal_20.png","lowPE",1,0.563,1,0.286,1,"old",0.418,"animal",34,1,0.563
3203,"fruit_17.png","lowPE",1,0.796,4,0.922,1,"old",1.668,"fruit",35,1,0.796
3203,"animal_22.png","lowPE",1,1.263,1,0.438,1,"old",0.301,"animal",36,1,1.263
3203,"fruit_20.png","medPE",1,0.561,2,0.585,0,"old",2.67,"fruit",37,1,0.561
3203,"animal_16.png","medPE",1,1.429,1,0.369,0,"old",1.504,"animal",38,1,1.429
3203,"toy_70.png","new",0,0.831,2,0.8,0,"new",NA,"toy",39,1,0.831
3203,"toy_24.png","lowPE",1,0.78,1,0.268,1,"old",0.383,"toy",40,1,0.78
3203,"house_74.png","new",1,1.583,2,1.423,0,"new",NA,"house",41,1,1.583
3203,"house_24.png","medPE",1,1.095,3,0.602,1,"old",1.833,"house",42,1,1.095
3203,"fruit_18.png","lowPE",1,2.018,4,0.767,0,"old",2.186,"fruit",43,1,2.018
3203,"animal_17.png","medPE",1,1.195,1,2.052,0,"old",3.584,"animal",44,1,1.195
3203,"animal_71.png","new",1,1.202,3,0.517,0,"new",NA,"animal",45,1,1.202
3203,"fruit_15.png","lowPE",1,0.846,1,1.466,0,"old",6.549,"fruit",46,1,0.846
3203,"house_70.png","new",1,1.93,3,1.084,0,"new",NA,"house",47,1,1.93
3203,"toy_15.png","highPE",1,0.879,1,0.669,1,"old",2.118,"toy",48,1,0.879
3203,"house_16.png","highPE",1,5.263,4,2.083,0,"old",0.4,"house",49,1,5.263
3203,"toy_21.png","lowPE",1,2.195,3,0.852,1,"old",0.434,"toy",50,1,2.195
3203,"fruit_16.png","lowPE",1,0.586,3,0.55,1,"old",5.118,"fruit",51,1,0.586
3203,"house_18.png","lowPE",1,1.234,2,0.985,1,"old",0.351,"house",52,1,1.234
3203,"toy_22.png","lowPE",1,1.481,1,0.701,1,"old",0.352,"toy",53,1,1.481
3203,"house_71.png","new",1,2.695,2,1.684,0,"new",NA,"house",54,1,2.695
3203,"animal_21.png","lowPE",1,0.802,2,2.019,1,"old",1.95,"animal",55,1,0.802
3203,"fruit_23.png","highPE",1,0.498,1,1.135,1,"old",1.054,"fruit",56,1,0.498
3203,"animal_18.png","lowPE",1,0.762,1,0.551,1,"old",0.268,"animal",57,1,0.762
3203,"fruit_24.png","highPE",1,0.631,3,0.752,1,"old",0.451,"fruit",58,1,0.631
3203,"house_22.png","medPE",1,1.896,3,0.735,0,"old",2.265,"house",59,1,1.896
3203,"toy_74.png","new",1,0.479,2,1.285,0,"new",NA,"toy",60,1,0.479
3203,"house_68.png","new",0,1.292,2,1.645,0,"new",NA,"house",61,2,1.292
3203,"animal_14.png","highPE",1,0.552,1,0.251,0,"old",0.433,"animal",62,2,0.552
3203,"house_7.png","lowPE",1,0.446,2,0.334,1,"old",0.371,"house",63,2,0.446
3203,"fruit_11.png","medPE",1,4.065,3,0.9,0,"old",0.451,"fruit",64,2,4.065
3203,"animal_11.png","lowPE",1,0.445,1,0.187,0,"old",1.701,"animal",65,2,0.445
3203,"house_11.png","lowPE",1,0.261,1,0.85,1,"old",7.1,"house",66,2,0.261
3203,"fruit_10.png","medPE",1,0.43,1,0.233,1,"old",0.299,"fruit",67,2,0.43
3203,"animal_65.png","new",1,0.802,3,0.82,0,"new",NA,"animal",68,2,0.802
3203,"toy_12.png","lowPE",1,2.881,3,0.488,0,"old",0.402,"toy",69,2,2.881
3203,"house_14.png","medPE",1,0.362,1,0.184,0,"old",0.302,"house",70,2,0.362
3203,"animal_69.png","new",1,0.611,2,0.374,0,"new",NA,"animal",71,2,0.611
3203,"animal_12.png","lowPE",1,0.383,1,0.235,1,"old",0.268,"animal",72,2,0.383
3203,"toy_7.png","medPE",1,0.379,1,0.284,0,"old",0.234,"toy",73,2,0.379
3203,"animal_13.png","highPE",1,0.578,1,0.519,1,"old",1.566,"animal",74,2,0.578
3203,"toy_6.png","highPE",1,2.111,4,0.918,1,"old",0.319,"toy",75,2,2.111
3203,"animal_9.png","lowPE",0,0.984,3,1.04,0,"old",3.2,"animal",76,2,0.984
3203,"animal_8.png","lowPE",1,0.4,1,0.218,0,"old",0.218,"animal",77,2,0.4
3203,"house_13.png","medPE",1,0.446,1,0.202,0,"old",2.037,"house",78,2,0.446
3203,"house_5.png","highPE",1,0.447,2,0.322,0,"old",0.354,"house",79,2,0.447
3203,"fruit_65.png","new",1,1.768,4,0.934,0,"new",NA,"fruit",80,2,1.768
3203,"toy_10.png","lowPE",1,0.88,3,1.134,0,"old",0.333,"toy",81,2,0.88
3203,"house_66.png","new",0,1.147,2,0.986,0,"new",NA,"house",82,2,1.147
3203,"toy_65.png","new",1,0.729,1,0.401,0,"new",NA,"toy",83,2,0.729
3203,"fruit_12.png","medPE",1,0.349,1,0.299,0,"old",4.684,"fruit",84,2,0.349
3203,"fruit_13.png","highPE",1,0.297,1,0.235,0,"old",2.154,"fruit",85,2,0.297
3203,"fruit_68.png","new",1,2.628,4,1.151,0,"new",NA,"fruit",86,2,2.628
3203,"house_10.png","lowPE",1,2.213,1,0.718,1,"old",0.418,"house",87,2,2.213
3203,"toy_8.png","medPE",1,0.295,1,0.219,1,"old",1.817,"toy",88,2,0.295
3203,"animal_7.png","medPE",1,0.678,1,0.822,1,"old",0.325,"animal",89,2,0.678
3203,"animal_66.png","new",1,0.412,1,0.217,0,"new",NA,"animal",90,2,0.412
3203,"toy_9.png","medPE",1,0.362,1,0.236,1,"old",0.254,"toy",91,2,0.362
3203,"fruit_69.png","new",1,0.81,2,0.349,0,"new",NA,"fruit",92,2,0.81
3203,"fruit_5.png","lowPE",1,0.83,2,0.836,0,"old",0.401,"fruit",93,2,0.83
3203,"fruit_14.png","highPE",1,0.746,1,0.267,1,"old",0.319,"fruit",94,2,0.746
3203,"toy_66.png","new",1,0.833,2,1.383,0,"new",NA,"toy",95,2,0.833
3203,"house_69.png","new",1,0.612,1,0.234,0,"new",NA,"house",96,2,0.612
3203,"toy_67.png","new",1,0.835,4,0.8,0,"new",NA,"toy",97,2,0.835
3203,"animal_5.png","medPE",1,0.584,2,0.384,1,"old",0.402,"animal",98,2,0.584
3203,"fruit_6.png","lowPE",1,0.629,1,0.25,0,"old",1.223,"fruit",99,2,0.629
3203,"house_65.png","new",0,0.396,3,0.317,0,"new",NA,"house",100,2,0.396
3203,"animal_67.png","new",1,0.513,2,1.516,0,"new",NA,"animal",101,2,0.513
3203,"animal_68.png","new",0,3.212,4,0.234,0,"new",NA,"animal",102,2,3.212
3203,"toy_11.png","lowPE",1,0.977,2,0.59,1,"old",4.217,"toy",103,2,0.977
3203,"house_67.png","new",1,1.745,4,0.818,0,"new",NA,"house",104,2,1.745
3203,"toy_69.png","new",1,0.329,2,0.32,0,"new",NA,"toy",105,2,0.329
3203,"toy_14.png","lowPE",1,0.33,1,0.286,0,"old",0.967,"toy",106,2,0.33
3203,"fruit_7.png","lowPE",0,0.913,3,0.585,1,"old",0.367,"fruit",107,2,0.913
3203,"house_9.png","lowPE",0,0.73,4,0.568,0,"old",0.302,"house",108,2,0.73
3203,"fruit_8.png","lowPE",1,0.365,1,0.467,0,"old",2.2,"fruit",109,2,0.365
3203,"animal_10.png","lowPE",1,0.53,1,0.252,1,"old",0.337,"animal",110,2,0.53
3203,"fruit_66.png","new",0,0.644,2,1.068,0,"new",NA,"fruit",111,2,0.644
3203,"fruit_9.png","lowPE",1,0.412,1,0.284,1,"old",0.584,"fruit",112,2,0.412
3203,"house_12.png","medPE",1,0.846,4,0.518,0,"old",0.702,"house",113,2,0.846
3203,"toy_5.png","highPE",1,1.014,4,0.6,1,"old",0.441,"toy",114,2,1.014
3203,"house_6.png","highPE",0,0.915,3,0.418,1,"old",1.167,"house",115,2,0.915
3203,"toy_68.png","new",1,0.53,4,1.101,0,"new",NA,"toy",116,2,0.53
3203,"toy_13.png","lowPE",1,0.415,1,0.268,1,"old",0.287,"toy",117,2,0.415
3203,"fruit_67.png","new",1,1.366,4,0.771,0,"new",NA,"fruit",118,2,1.366
3203,"house_8.png","lowPE",1,1.268,4,0.236,0,"old",2.532,"house",119,2,1.268
3203,"animal_6.png","medPE",1,0.297,1,0.151,0,"old",1.504,"animal",120,2,0.297
3203,"animal_76.png","new",1,1.243,2,1.325,0,"new",NA,"animal",121,3,1.243
3203,"fruit_77.png","new",1,0.469,3,0.967,0,"new",NA,"fruit",122,3,0.469
3203,"house_78.png","new",1,0.479,2,0.584,0,"new",NA,"house",123,3,0.479
3203,"house_79.png","new",1,1.718,3,0.835,0,"new",NA,"house",124,3,1.718
3203,"house_26.png","highPE",1,0.65,2,0.374,1,"old",1.1,"house",125,3,0.65
3203,"animal_31.png","lowPE",1,0.329,1,0.289,0,"old",0.318,"animal",126,3,0.329
3203,"house_28.png","lowPE",1,0.579,3,0.735,1,"old",3.374,"house",127,3,0.579
3203,"fruit_33.png","highPE",1,0.632,3,0.987,0,"old",0.391,"fruit",128,3,0.632
3203,"house_32.png","medPE",1,0.412,1,0.174,1,"old",0.618,"house",129,3,0.412
3203,"fruit_34.png","highPE",0,1.163,3,1.018,1,"old",0.384,"fruit",130,3,1.163
3203,"toy_25.png","highPE",1,0.298,1,0.202,1,"old",0.35,"toy",131,3,0.298
3203,"animal_27.png","medPE",1,0.262,1,1.553,1,"old",1.466,"animal",132,3,0.262
3203,"fruit_28.png","lowPE",1,0.797,3,0.619,1,"old",0.652,"fruit",133,3,0.797
3203,"fruit_32.png","medPE",1,0.265,1,0.4,0,"old",0.552,"fruit",134,3,0.265
3203,"toy_31.png","lowPE",1,0.379,2,0.383,0,"old",1.934,"toy",135,3,0.379
3203,"fruit_26.png","lowPE",1,0.612,4,0.703,1,"old",3.003,"fruit",136,3,0.612
3203,"house_34.png","medPE",1,0.329,3,0.254,0,"old",0.592,"house",137,3,0.329
3203,"toy_75.png","new",1,0.662,3,0.916,0,"new",NA,"toy",138,3,0.662
3203,"animal_32.png","lowPE",1,0.517,1,0.257,1,"old",0.256,"animal",139,3,0.517
3203,"house_33.png","medPE",1,0.596,3,2.335,1,"old",0.301,"house",140,3,0.596
3203,"animal_78.png","new",1,0.53,2,0.352,0,"new",NA,"animal",141,3,0.53
3203,"animal_75.png","new",1,0.597,2,0.353,0,"new",NA,"animal",142,3,0.597
3203,"house_30.png","lowPE",1,0.364,2,0.368,1,"old",0.267,"house",143,3,0.364
3203,"animal_34.png","highPE",1,0.363,2,0.985,0,"old",0.375,"animal",144,3,0.363
3203,"house_27.png","lowPE",1,0.462,3,1.386,1,"old",0.302,"house",145,3,0.462
3203,"house_77.png","new",1,0.313,2,0.817,0,"new",NA,"house",146,3,0.313
3203,"animal_26.png","medPE",1,0.334,2,0.402,1,"old",0.251,"animal",147,3,0.334
3203,"house_76.png","new",0,0.301,4,0.285,0,"new",NA,"house",148,3,0.301
3203,"house_25.png","highPE",1,0.619,2,0.435,1,"old",5.833,"house",149,3,0.619
3203,"fruit_79.png","new",1,1.298,4,0.918,0,"new",NA,"fruit",150,3,1.298
3203,"toy_28.png","medPE",0,0.68,2,1.234,1,"old",0.467,"toy",151,3,0.68
3203,"toy_77.png","new",1,0.598,2,0.685,0,"new",NA,"toy",152,3,0.598
3203,"animal_33.png","highPE",1,0.609,1,0.334,1,"old",0.818,"animal",153,3,0.609
3203,"fruit_30.png","medPE",1,0.33,2,0.617,0,"old",0.385,"fruit",154,3,0.33
3203,"house_31.png","lowPE",1,0.302,2,0.274,0,"old",1.404,"house",155,3,0.302
3203,"fruit_29.png","lowPE",1,0.397,3,0.452,0,"old",3.384,"fruit",156,3,0.397
3203,"house_75.png","new",1,1.581,3,1.072,0,"new",NA,"house",157,3,1.581
3203,"fruit_78.png","new",1,0.848,3,1.007,0,"new",NA,"fruit",158,3,0.848
3203,"animal_29.png","lowPE",1,0.413,1,0.3,0,"old",2.083,"animal",159,3,0.413
3203,"toy_79.png","new",0,0.384,2,0.254,0,"new",NA,"toy",160,3,0.384
3203,"toy_27.png","medPE",0,0.616,4,0.284,1,"old",0.485,"toy",161,3,0.616
3203,"fruit_31.png","medPE",1,0.445,3,0.866,0,"old",0.319,"fruit",162,3,0.445
3203,"fruit_27.png","lowPE",1,0.379,4,0.67,1,"old",0.318,"fruit",163,3,0.379
3203,"toy_32.png","lowPE",1,0.463,4,0.191,1,"old",0.316,"toy",164,3,0.463
3203,"toy_29.png","medPE",1,0.68,3,1.868,0,"old",1.236,"toy",165,3,0.68
3203,"fruit_75.png","new",1,0.746,3,1.601,0,"new",NA,"fruit",166,3,0.746
3203,"animal_77.png","new",1,0.745,2,0.338,0,"new",NA,"animal",167,3,0.745
3203,"fruit_76.png","new",1,0.647,4,0.552,0,"new",NA,"fruit",168,3,0.647
3203,"toy_78.png","new",1,0.546,4,0.801,0,"new",NA,"toy",169,3,0.546
3203,"toy_30.png","lowPE",0,0.58,2,0.351,0,"old",0.883,"toy",170,3,0.58
3203,"animal_28.png","lowPE",1,0.451,2,0.75,1,"old",3.869,"animal",171,3,0.451
3203,"animal_25.png","medPE",1,0.312,1,0.9,0,"old",2.288,"animal",172,3,0.312
3203,"toy_76.png","new",1,0.329,2,0.385,0,"new",NA,"toy",173,3,0.329
3203,"toy_26.png","highPE",0,0.333,3,0.284,1,"old",0.942,"toy",174,3,0.333
3203,"house_29.png","lowPE",1,0.384,1,0.35,0,"old",0.352,"house",175,3,0.384
3203,"toy_33.png","lowPE",1,0.579,3,0.967,0,"old",1.483,"toy",176,3,0.579
3203,"animal_30.png","lowPE",1,0.363,1,0.217,0,"old",1.585,"animal",177,3,0.363
3203,"animal_79.png","new",1,1.214,3,1.168,0,"new",NA,"animal",178,3,1.214
3203,"toy_34.png","lowPE",0,0.918,3,0.735,0,"old",0.34,"toy",179,3,0.918
3203,"fruit_25.png","lowPE",0,0.747,2,0.517,0,"old",1.255,"fruit",180,3,0.747
3204,"fruit_77.png","new",0,1.83004,4,2.407245,0,"new",NA,"fruit",1,1,1.83004
3204,"fruit_30.png","medPE",0,1.184445,4,2.512055,0,"old",7.6012,"fruit",2,1,1.184445
3204,"toy_33.png","lowPE",1,1.39552,2,5.2331,1,"old",0.66734,"toy",3,1,1.39552
3204,"fruit_32.png","medPE",1,0.67917,1,0.884295,0,"old",1.03462,"fruit",4,1,0.67917
3204,"animal_79.png","new",1,1.79615,2,1.28165,0,"new",NA,"animal",5,1,1.79615
3204,"toy_25.png","highPE",1,1.22138,1,1.26772,0,"old",1.25459,"toy",6,1,1.22138
3204,"fruit_29.png","lowPE",1,1.855985,1,0.8741,0,"old",0.56606,"fruit",7,1,1.855985
3204,"toy_77.png","new",0,2.253255,3,0.88471,0,"new",NA,"toy",8,1,2.253255
3204,"animal_32.png","lowPE",1,0.74538,1,0.670085,1,"old",0.337125,"animal",9,1,0.74538
3204,"toy_78.png","new",1,0.78979,3,1.80741,0,"new",NA,"toy",10,1,0.78979
3204,"animal_29.png","lowPE",1,0.59929,1,0.750555,0,"old",1.390725,"animal",11,1,0.59929
3204,"fruit_78.png","new",0,0.45003,1,0.8193,0,"new",NA,"fruit",12,1,0.45003
3204,"fruit_79.png","new",1,0.386865,4,0.903955,0,"new",NA,"fruit",13,1,0.386865
3204,"house_31.png","lowPE",1,0.47469,1,0.68714,0,"old",2.117595,"house",14,1,0.47469
3204,"house_77.png","new",1,0.43452,2,1.26827,0,"new",NA,"house",15,1,0.43452
3204,"toy_30.png","lowPE",1,0.633025,2,0.78789,0,"old",0.53306,"toy",16,1,0.633025
3204,"toy_27.png","medPE",1,0.49397,2,0.685595,1,"old",2.088055,"toy",17,1,0.49397
3204,"animal_76.png","new",1,0.6537,1,1.017045,0,"new",NA,"animal",18,1,0.6537
3204,"toy_32.png","lowPE",1,0.4451,3,1.33648,1,"old",0.335305,"toy",19,1,0.4451
3204,"animal_77.png","new",1,0.414115,2,0.630015,0,"new",NA,"animal",20,1,0.414115
3204,"animal_28.png","lowPE",1,0.76057,2,1.031655,1,"old",0.354325,"animal",21,1,0.76057
3204,"fruit_34.png","highPE",0,0.4397,4,1.49491,1,"old",0.334465,"fruit",22,1,0.4397
3204,"fruit_27.png","lowPE",1,0.64204,1,0.938105,0,"old",0.537355,"fruit",23,1,0.64204
3204,"toy_75.png","new",0,1.663895,2,0.3868,0,"new",NA,"toy",24,1,1.663895
3204,"toy_76.png","new",1,0.50071,2,0.38518,0,"new",NA,"toy",25,1,0.50071
3204,"fruit_33.png","highPE",0,0.3409,2,0.40628,0,"old",0.45051,"fruit",26,1,0.3409
3204,"house_34.png","medPE",0,0.440345,3,1.46516,1,"old",0.30457,"house",27,1,0.440345
3204,"fruit_75.png","new",1,0.80454,1,0.950495,0,"new",NA,"fruit",28,1,0.80454
3204,"animal_27.png","medPE",0,1.49043,2,0.467315,0,"old",0.37215,"animal",29,1,1.49043
